Feature,Importance
saledate_2008-09-25,1.8428365056086236e-06
fiModelDesc_WA380-5,1.8420980687556642e-06
saledate_2007-09-28,1.8415635137118664e-06
saledate_2006-02-24,1.838777167249873e-06
saledate_2009-10-27,1.8226919942628806e-06
saledate_1998-04-15,1.8223383240786991e-06
fiModelDesc_ZX450LC,1.7870304978785108e-06
Blade_Extension_Yes,1.7814726257009809e-06
Thumb_Hydraulic,1.7644794841741257e-06
saledate_2010-09-29,1.7407474508433635e-06
"Stick_Length_10' 6""",1.7371953084572235e-06
fiModelDesc_D5NLGP,1.714004929349466e-06
Maturity Date_2041-08-15,1.7132992475854411e-06
saledate_1993-06-08,1.7111044227909475e-06
state_Illinois,1.707276944451133e-06
fiModelDesc_772B,1.7058791720705584e-06
Maturity Date_2011-06-23,1.6942729528644384e-06
saledate_2008-09-18,1.6754345123203376e-06
fiModelDesc_LX865,1.6646028586616324e-06
saledate_2001-03-14,1.6589384645491616e-06
Maturity Date_2015-03-31,1.6512046454868294e-06
fiBaseModel_PC130,1.6467552158269768e-06
fiModelDesc_GD6553E0,1.6458379519704682e-06
fiBaseModel_270,1.638989531103632e-06
saledate_2011-11-15,1.6306198569659747e-06
Maturity Date_2021-01-15,1.6230232485997995e-06
auctioneerID_missing,1.6167256089431026e-06
fiModelDesc_980GII,1.613156821756166e-06
saledate_2002-02-11,1.6074056427152382e-06
saledate_2001-06-09,1.568015573856943e-06
state_Ohio,1.5666321695938502e-06
fiModelDescriptor_E,1.5621002293084787e-06
fiModelSeries_7A,1.5536132519492145e-06
fiBaseModel_510,1.5431033655606858e-06
state_Nevada,1.521422798972396e-06
fiModelSeries_-7,1.5139388011725307e-06
fiBaseModel_WA500,1.4902325516866767e-06
Maturity Date_2009-04-16,1.488826383093681e-06
fiBaseModel_PC78,1.4675390160015018e-06
Stick_Extended,1.4486641492484046e-06
Blade_Type_None or Unspecified,1.4472322644633402e-06
state_Illinois,1.441219962946142e-06
saledate_2009-05-01,1.4277570762230077e-06
saledate_2003-07-19,1.4081053115763297e-06
fiModelDescriptor_Z,1.4067779734207025e-06
fiModelDesc_EX200LC2,1.3891088649303485e-06
ProductGroup_WL,1.3834584314370286e-06
saledate_2005-06-27,1.3767228085448048e-06
saledate_2011-07-22,1.3705258534120001e-06
fiModelDesc_16G,1.3577772275660065e-06
Pad_Type_None or Unspecified,1.3534196713477809e-06
saledate_2011-12-16,1.3371820634044133e-06
saledate_2007-06-12,1.336525723179805e-06
fiModelDesc_312CL,1.3320720317288697e-06
fiBaseModel_LX865,1.3282118736851593e-06
fiModelDesc_WA380-3,1.314822812383795e-06
fiProductClassDesc_Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,1.307070146319136e-06
fiModelDesc_PC308USLC3,1.3031432711683328e-06
fiModelDesc_950FII,1.2980107287167812e-06
saledate_2008-03-05,1.2957930120545964e-06
Maturity Date_2007-10-11,1.2918669566164035e-06
Maturity Date_2040-05-15,1.2862258512540956e-06
fiModelDesc_R450LC7A,1.2669018276694134e-06
fiModelDesc_304CCR,1.2640614960347662e-06
fiBaseModel_325,1.2635228594960315e-06
fiModelDesc_ZX200LC,1.2574561246684237e-06
fiBaseModel_744,1.2564215814598364e-06
fiBaseModel_375,1.2494671093557145e-06
saledate_2011-12-14,1.2474313917623224e-06
fiModelDesc_1845C,1.2448115126413534e-06
fiModelDesc_EX225USRLC,1.2344270576185657e-06
fiModelDesc_310D,1.2129349189485807e-06
saledate_1998-10-13,1.2118544577962132e-06
ProductSize_Compact,1.2079673299747654e-06
fiModelDesc_D7RLGP,1.2013384598979848e-06
saledate_2006-12-04,1.1963301500150884e-06
fiModelDesc_850CLT,1.1948767144880013e-06
saledate_2009-05-06,1.1866143385674171e-06
state_South Carolina,1.1854717941849756e-06
fiModelDesc_375L,1.1758512705819327e-06
Coupler_System_None or Unspecified,1.1726905475781562e-06
fiModelDesc_D5NXL,1.1683924700764444e-06
state_South Carolina,1.1434716239781196e-06
fiModelDesc_WA380-5L,1.1408872783029957e-06
fiModelDesc_315BL,1.1408543578922203e-06
fiModelDesc_850CWXLT,1.1401964029595496e-06
fiProductClassDesc_Wheel Loader - 500.0 to 1000.0 Horsepower,1.1390169897518052e-06
state_Unspecified,1.1304738690541559e-06
state_Michigan,1.1288282033948764e-06
saledate_2008-11-12,1.1226677537802868e-06
fiModelDesc_ZX160LC,1.1220269726323787e-06
saledate_2009-10-15,1.1186734823782245e-06
fiModelDesc_E70,1.1147095841033348e-06
fiModelDesc_12H,1.1129890313663975e-06
fiBaseModel_ZX270,1.1128071468734613e-06
saledate_2011-07-20,1.1106050659815545e-06
saledate_2010-06-24,1.1099191179953848e-06
fiBaseModel_463,1.10765328394318e-06
saledate_2000-12-16,1.096722202101873e-06
saledate_2010-01-31,1.0943474940592004e-06
saledate_2001-03-23,1.0901711378636085e-06
saledate_2010-10-19,1.073332986759499e-06
saledate_2011-05-10,1.0689858835346059e-06
fiBaseModel_143,1.0644524272767283e-06
saledate_2010-09-22,1.0589752381001639e-06
Maturity Date_2010-05-20,1.0588623210705334e-06
saledate_2009-09-30,1.0516438547181476e-06
fiModelSeries_-6,1.050991355651389e-06
fiModelDesc_680L,1.0498937417611806e-06
fiModelDesc_PC228USLC1,1.0416718138284093e-06
saledate_2010-03-24,1.0416324501177891e-06
saledate_1998-05-06,1.033045390600371e-06
fiBaseModel_MEGA 250,1.0281303767445973e-06
saledate_2000-02-24,1.0249791719601286e-06
fiBaseModel_HL760,1.0241849385694127e-06
Maturity Date_2039-08-15,1.0223688492532016e-06
state_New Jersey,1.0221487351148587e-06
fiModelDesc_PC228USLC3,1.0184562573593521e-06
fiBaseModel_WB146,1.0144846627586767e-06
saledate_1994-09-20,1.0085846514080468e-06
saledate_2009-03-24,1.0084671294218762e-06
Drive_System_All Wheel Drive,1.003249124969759e-06
saledate_2009-08-25,1.0029078897651247e-06
saledate_2011-01-14,1.0007142399673996e-06
saledate_2010-09-30,9.878363195609595e-07
saledate_1994-10-19,9.850254592022097e-07
fiBaseModel_100,9.775967406621485e-07
Turbocharged_None or Unspecified,9.685225042532663e-07
fiModelDesc_672D,9.677632740361472e-07
saledate_2009-03-04,9.630057519418461e-07
fiModelDesc_330LX,9.600386164029264e-07
saledate_1991-03-14,9.5598988716209e-07
fiBaseModel_318,9.559428493022912e-07
Maturity Date_2018-01-31,9.543463286033035e-07
fiBaseModel_700,9.541651990851086e-07
saledate_2009-02-16,9.416355319492208e-07
fiSecondaryDesc_S,9.402271936985178e-07
fiModelDescriptor_N,9.376696428691105e-07
saledate_2010-11-16,9.375416363187075e-07
state_New Mexico,9.36387226921649e-07
fiModelDesc_510C,9.308298299995404e-07
fiBaseModel_HD4520,9.303703861758518e-07
fiBaseModel_416,9.293893442462411e-07
saledate_2009-09-22,9.27513828172005e-07
saledate_2002-05-22,9.273950317913874e-07
fiModelSeries_-15,9.272177060248583e-07
saledate_2008-10-15,9.270130633790058e-07
saledate_2009-05-14,9.256765632131882e-07
Grouser_Type_Triple,9.241687712649001e-07
fiSecondaryDesc_PX,9.237140266815406e-07
Maturity Date_2010-05-27,9.116851879935462e-07
state_Missouri,9.05566306755535e-07
state_Oklahoma,9.049089084117422e-07
state_Missouri,9.010057387725449e-07
fiModelDesc_ZX450LC3,8.942790650428384e-07
Undercarriage_Pad_Width_32 inch,8.939840930917361e-07
saledate_1993-08-19,8.936762874496586e-07
saledate_2008-05-08,8.929106659198076e-07
saledate_2004-09-22,8.921465571494247e-07
fiBaseModel_262,8.840589985628339e-07
fiModelDesc_PC400LC6,8.832118520557516e-07
Hydraulics_Flow_Standard,8.823988179339315e-07
saledate_2011-06-07,8.803785575684979e-07
saledate_2011-07-26,8.776310732315028e-07
saledate_2009-02-25,8.696482146062234e-07
saledate_1999-05-08,8.637877614414289e-07
Maturity Date_2011-12-29,8.614169421454276e-07
saledate_1990-10-16,8.611944443168552e-07
Drive_System_No,8.539582191424798e-07
fiBaseModel_95,8.539236595101714e-07
fiBaseModel_IT28,8.52075420100532e-07
fiModelDescriptor_1,8.386024768930887e-07
Maturity Date_2038-02-15,8.371483485140762e-07
Thumb_Manual,8.228759979753367e-07
state_Tennessee,8.213265062439291e-07
fiModelSeries_-3MC,8.189980829366922e-07
saledate_2010-06-10,8.161314303296523e-07
fiModelDesc_D11N,8.070744842743749e-07
fiModelDescriptor_SB,8.011531281176173e-07
fiModelSeries_WX,7.99010674912503e-07
saledate_2003-08-23,7.816557372506509e-07
saledate_2000-10-25,7.805583630572719e-07
Maturity Date_2016-03-31,7.79101311437341e-07
state_Virginia,7.786526826365179e-07
fiModelDesc_HD4520,7.764490538971897e-07
saledate_2007-02-12,7.749238681730827e-07
Stick_Standard,7.710373369605536e-07
fiModelDesc_PC228USLC3E0,7.694473509875459e-07
fiModelDesc_750CLGP,7.679556627440799e-07
fiBaseModel_GD505,7.648939977225418e-07
Transmission_Powershuttle,7.592562051219962e-07
saledate_2008-08-20,7.580773083725431e-07
Maturity Date_2010-11-18,7.549876687726263e-07
fiModelDesc_PC78UU,7.529680448625936e-07
state_Montana,7.519067893952982e-07
Maturity Date_2009-05-28,7.491039174207076e-07
fiModelDesc_PC210NLC8,7.374293377869438e-07
fiModelDesc_D6RIIIXW,7.373464306543141e-07
saledate_2010-03-19,7.344493913130419e-07
saledate_2005-03-31,7.340170660745103e-07
state_Indiana,7.331865536355467e-07
Maturity Date_2004-06-24,7.284374349650059e-07
Maturity Date_2012-04-30,7.255828425070237e-07
state_New Mexico,7.248771088631635e-07
state_New Jersey,7.247976199044613e-07
saledate_1997-05-24,7.185416540910284e-07
Hydraulics_Base + 4 Function,7.175828780676858e-07
fiSecondaryDesc_3,7.175544630281657e-07
saledate_2008-08-26,7.175155614219745e-07
state_Kentucky,7.098466326555e-07
Maturity Date_2010-07-01,7.058966769912286e-07
Hydraulics_Base + 2 Function,7.033078376486051e-07
fiBaseModel_226,6.976448332033622e-07
fiModelDesc_772D,6.944709467051621e-07
saledate_2004-03-29,6.919987275255943e-07
"Stick_Length_8' 2""",6.904698707973825e-07
saledate_1996-12-12,6.880396167077254e-07
state_Arkansas,6.878836356262388e-07
"Stick_Length_9' 8""",6.864881781551306e-07
fiModelDescriptor_VHP,6.851498150003477e-07
fiModelDesc_100C,6.837955156179739e-07
saledate_2010-05-25,6.773164459503622e-07
saledate_1994-04-21,6.649610171784945e-07
Maturity Date_2005-05-12,6.619833430885399e-07
saledate_2007-09-11,6.61704488514606e-07
fiModelDesc_D8RII,6.587466695119441e-07
Maturity Date_2007-05-17,6.570056854655131e-07
Maturity Date_2017-06-30,6.545982833556389e-07
Pad_Type_Street,6.535217696169903e-07
fiBaseModel_566,6.523482184362119e-07
fiModelDesc_140H,6.514059600948164e-07
saledate_2005-05-19,6.473222103254055e-07
saledate_2011-08-23,6.461075912918369e-07
saledate_2010-09-02,6.302112050437681e-07
saledate_2007-12-05,6.289344944342309e-07
saledate_2011-12-07,6.279918471349586e-07
state_Iowa,6.278551724438074e-07
saledate_2011-03-24,6.23325215727244e-07
fiModelSeries_VHP,6.232950617252628e-07
saledate_2011-04-06,6.21589225273359e-07
state_Oregon,6.176928325557528e-07
state_Wyoming,6.171502518194462e-07
fiModelDesc_235C,6.142622575423251e-07
Maturity Date_2040-02-15,6.1309133558967e-07
fiBaseModel_PC1100,6.123250296253255e-07
fiBaseModel_GD650,6.085208142407978e-07
Maturity Date_1994-01-13,5.907389960766771e-07
saledate_1993-10-01,5.899940676703611e-07
fiModelDesc_463,5.806723320025155e-07
Maturity Date_2013-03-31,5.792747162288255e-07
"Stick_Length_11' 0""",5.790333015010111e-07
Maturity Date_2006-06-08,5.785843986905616e-07
saledate_2004-03-04,5.775946261557567e-07
saledate_2011-03-31,5.681857699193847e-07
state_Alaska,5.666567831709759e-07
Maturity Date_2011-10-17,5.660728817009317e-07
fiBaseModel_210,5.660462022061773e-07
fiModelDesc_95XT,5.616536023125442e-07
Undercarriage_Pad_Width_34 inch,5.604759610158912e-07
fiProductClassDesc_Wheel Loader - 135.0 to 150.0 Horsepower,5.601544185733096e-07
fiModelDesc_770CH,5.594436728909204e-07
saledate_2000-12-05,5.593088139834899e-07
fiModelDescriptor_LR,5.561616668050176e-07
saledate_2000-03-17,5.551687465591219e-07
fiModelDesc_685B,5.54675506232608e-07
fiModelDescriptor_3.00E+00,5.53230299155151e-07
fiModelDesc_PC138USLC2,5.500158039838113e-07
saledate_2010-06-26,5.487536655264564e-07
fiBaseModel_680,5.459439729840722e-07
fiModelDesc_570MXT,5.457922858393819e-07
saledate_2009-03-25,5.441863579315804e-07
state_Pennsylvania,5.426777689510342e-07
fiBaseModel_G780,5.405956076401024e-07
fiModelDesc_ED180,5.403407679616136e-07
fiModelDesc_GD6553VHP,5.313267266807744e-07
saledate_2003-02-02,5.280838601292637e-07
saledate_2011-12-20,5.182466878475275e-07
saledate_2007-11-14,5.171640474023491e-07
saledate_2009-05-29,5.134349754005794e-07
Maturity Date_2011-08-11,5.129369759107684e-07
fiModelDesc_270,5.12093786387445e-07
saledate_2006-05-31,5.105835317163213e-07
saledate_2003-05-08,5.098970373967384e-07
saledate_2008-03-07,5.07941512516784e-07
saledate_2011-06-22,5.077598717291147e-07
state_New York,5.059870905960372e-07
fiProductClassDesc_Wheel Loader - 250.0 to 275.0 Horsepower,5.002922705663118e-07
Pattern_Changer_Yes,5.000194682653326e-07
fiProductClassDesc_Wheel Loader - 100.0 to 110.0 Horsepower,4.969618256403936e-07
fiModelDesc_PC160LC7,4.948432545677219e-07
saledate_2008-08-21,4.924315790699849e-07
fiModelDesc_PC270LC8,4.908513378586337e-07
fiModelDesc_430,4.901457710395197e-07
fiBaseModel_EX345,4.899956405192404e-07
Maturity Date_2041-02-15,4.889269381949772e-07
fiModelDesc_PC228USLC2,4.873856565611952e-07
saledate_2003-06-06,4.857840228814832e-07
fiBaseModel_305,4.843266617226634e-07
saledate_2009-03-26,4.809422560783033e-07
saledate_2005-11-29,4.797967391338546e-07
fiBaseModel_GD615,4.776275110141923e-07
fiBaseModel_624,4.7538832786295954e-07
saledate_2009-08-18,4.744856972308506e-07
saledate_2011-10-07,4.7394757937285785e-07
saledate_1995-10-30,4.739071174955982e-07
Maturity Date_2009-09-17,4.738851389451123e-07
fiModelDescriptor_CR,4.703717693951287e-07
fiBaseModel_E70,4.606560663995769e-07
fiBaseModel_EX200,4.600066839397069e-07
saledate_2000-06-14,4.5995858747306807e-07
saledate_2011-03-08,4.599073179668819e-07
fiBaseModel_2074,4.548548436280779e-07
saledate_2009-09-16,4.545107292506259e-07
fiModelDesc_TL150,4.534130784930912e-07
saledate_2008-06-26,4.487672583363027e-07
saledate_2006-02-23,4.434418256356805e-07
state_Idaho,4.396407105827446e-07
fiModelDesc_980F,4.386472650562857e-07
fiModelDescriptor_XL,4.382725296674879e-07
"Stick_Length_8' 6""",4.3698540975723943e-07
fiModelDescriptor_IT,4.2469737078665144e-07
Maturity Date_2019-02-15,4.2399794382283003e-07
saledate_2009-09-09,4.2330011646169594e-07
fiBaseModel_216,4.2094978279037393e-07
fiModelSeries_IV,4.202897495160251e-07
saledate_2008-06-19,4.1943604116891805e-07
saledate_2008-05-28,4.1740959171756653e-07
saledate_2009-07-28,4.165040584416731e-07
saledate_2008-12-11,4.138072209013691e-07
fiBaseModel_872,4.137621419139898e-07
saledate_2009-05-26,4.107748713517696e-07
fiModelDesc_EX300LC3C,4.090546185880198e-07
"Stick_Length_9' 10""",4.085147716437689e-07
Undercarriage_Pad_Width_36 inch,4.08172295870226e-07
saledate_2008-03-20,4.070449873653287e-07
fiModelDesc_872D,4.054090155553548e-07
fiBaseModel_PC300,4.050177040491116e-07
state_Alaska,4.0262287487483933e-07
fiModelDesc_644D,4.0160635565561395e-07
saledate_2008-04-01,3.9953218749536226e-07
fiBaseModel_163,3.983251590259652e-07
fiModelDesc_ZX160LC3,3.9424593469565624e-07
saledate_2009-01-31,3.9415443911304176e-07
saledate_1989-01-31,3.9256838070604386e-07
fiModelDesc_580SUPER M,3.915973513846736e-07
fiModelDesc_PC600LC6,3.9129378221871265e-07
Maturity Date_2004-10-28,3.8735692877440815e-07
saledate_2006-03-16,3.8537623682454134e-07
Grouser_Tracks_None or Unspecified,3.8457433289771225e-07
Maturity Date_2009-11-19,3.8452304133106793e-07
saledate_2009-07-16,3.815298515484542e-07
Maturity Date_1994-08-25,3.814811413295195e-07
fiModelDesc_8875,3.801905171486892e-07
fiSecondaryDesc_SR,3.785774081324824e-07
saledate_2011-06-16,3.7817686265247214e-07
saledate_1998-06-25,3.7724336700549475e-07
fiModelDesc_95ZV,3.688738764117364e-07
Maturity Date_2014-04-15,3.684795700072305e-07
fiBaseModel_248,3.6561227344277603e-07
saledate_2010-07-09,3.6385617404221085e-07
fiBaseModel_PC75,3.6245950082699317e-07
saledate_2008-12-10,3.6220535185732957e-07
fiModelDesc_PC1100LC6,3.60921797655772e-07
Blade_Type_Landfill,3.5846268093745427e-07
saledate_2011-02-16,3.576893081197183e-07
state_Maine,3.5753130694837443e-07
saledate_2009-01-20,3.5668451693733895e-07
fiBaseModel_307,3.544303181797921e-07
fiModelDesc_80ZV,3.543345072555009e-07
saledate_1991-02-22,3.5404432805059507e-07
Maturity Date_2017-08-31,3.507397933626527e-07
fiModelDesc_ZX70,3.497160832696916e-07
fiModelDesc_325CL,3.488581617038502e-07
fiBaseModel_CT332,3.477469518040651e-07
Undercarriage_Pad_Width_24 inch,3.4747944757857246e-07
Maturity Date_2006-07-27,3.459082964187222e-07
saledate_2008-12-19,3.449127079133312e-07
saledate_2007-10-31,3.4489695496227584e-07
saledate_2006-11-09,3.439813609198817e-07
saledate_2010-03-31,3.4293063124883856e-07
fiSecondaryDesc_SUPER E,3.4258147518129146e-07
saledate_2007-02-20,3.4045392809903336e-07
saledate_2009-05-13,3.352622524369255e-07
fiModelDesc_410D,3.3335536685176097e-07
saledate_1996-08-20,3.3219899244257606e-07
saledate_2006-05-09,3.312690046032853e-07
saledate_2010-06-11,3.310144890211989e-07
fiBaseModel_750,3.2972743442945633e-07
fiModelDesc_D6RXR,3.274643146694463e-07
Maturity Date_2010-11-26,3.245710945830519e-07
saledate_2004-09-28,3.219843848865901e-07
saledate_1999-02-23,3.218664840258143e-07
saledate_2002-10-18,3.2175714830970385e-07
saledate_2011-10-06,3.209332027299027e-07
fiModelDesc_PC228USLC,3.2081265935651843e-07
fiModelDesc_65C,3.170515964327897e-07
saledate_1996-10-17,3.1513639110677887e-07
saledate_2010-09-16,3.139609750376713e-07
Maturity Date_2007-08-23,3.128862951360569e-07
saledate_2007-06-02,3.114593128172856e-07
fiModelDesc_416B,3.1131316180616274e-07
saledate_2002-03-20,3.0905746767057207e-07
saledate_1996-09-28,3.081609287834504e-07
Maturity Date_2013-01-31,3.0735937953751307e-07
saledate_2008-04-02,3.071096716515374e-07
Maturity Date_2017-02-28,3.068231665834306e-07
saledate_1996-08-24,3.057672353548346e-07
fiBaseModel_EX300,3.0538950328129997e-07
fiProductClassDesc_Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,3.049486269864381e-07
Maturity Date_2010-09-30,3.0417305817254557e-07
state_Indiana,3.0151544171793125e-07
saledate_2004-09-01,3.013252137508183e-07
saledate_2010-06-09,3.0091793411218665e-07
Maturity Date_2009-11-30,2.9935061000801593e-07
fiBaseModel_426,2.969393316112177e-07
Maturity Date_2011-07-21,2.909666210244028e-07
saledate_1995-10-10,2.8995711470803817e-07
fiModelDesc_248B,2.8916683195563526e-07
saledate_2002-09-24,2.880110142347732e-07
saledate_2010-06-02,2.8547941823831594e-07
saledate_2006-12-06,2.8499766132774744e-07
"fiProductClassDesc_Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",2.8452985550330234e-07
fiModelDesc_CT332,2.834727891458213e-07
Maturity Date_2008-12-18,2.8258942026830616e-07
fiBaseModel_ZX225,2.8199646288494174e-07
saledate_2000-04-07,2.784014159064539e-07
fiModelDesc_850CIILT,2.7826111578712604e-07
saledate_2003-08-04,2.7676166068448186e-07
Tire_Size_29.5,2.761969006841546e-07
fiModelDesc_PC210LC7,2.7499320227427115e-07
fiModelDesc_580SUPER E,2.737648117563572e-07
fiModelDesc_262B,2.7339437275569073e-07
Maturity Date_2016-11-15,2.715194684314927e-07
saledate_1992-11-06,2.714989537817736e-07
saledate_1998-05-05,2.712153662804875e-07
fiModelSeries_2,2.7091390087446744e-07
Maturity Date_2018-11-15,2.707941742427781e-07
saledate_2005-12-15,2.6838113841725555e-07
saledate_2009-03-05,2.6770204580160456e-07
saledate_2009-10-08,2.662470665352682e-07
saledate_2007-11-28,2.662458883558344e-07
saledate_2001-06-28,2.657585749247768e-07
saledate_2010-07-15,2.647201566367311e-07
saledate_2000-10-19,2.631498617002323e-07
state_West Virginia,2.6300679535140204e-07
saledate_2000-06-21,2.627030512988726e-07
saledate_1996-04-29,2.6203730208882283e-07
Maturity Date_2009-11-12,2.6008696634175847e-07
Maturity Date_1999-08-19,2.590490156503195e-07
fiModelDesc_304.5,2.5669251852466203e-07
fiBaseModel_SR80,2.566409235031414e-07
saledate_2006-08-23,2.5654413778146494e-07
Forks_Yes,2.53573906247416e-07
state_Virginia,2.5251033897945616e-07
