per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val
430,2,2,0,2,0,10.2
431,2,2,0,2,0,9.8
432,2,2,0,2,0,8.7
421,2,2,0,3,0,9.6
422,2,2,0,3,0,11.6
423,2,2,0,3,0,22.6
424,2,2,0,3,0,24.2
425,2,2,0,3,0,25.7
426,2,2,0,3,0,25.4
427,2,2,0,3,0,21.2
428,2,2,0,3,0,22.8
429,2,2,0,3,0,20.8
430,2,2,0,3,0,20.1
431,2,2,0,3,0,16.8
432,2,2,0,3,0,12.8
421,2,2,0,4,0,31.7
422,2,2,0,4,0,34.2
423,2,2,0,4,0,46
424,2,2,0,4,0,42.2
425,2,2,0,4,0,43.2
426,2,2,0,4,0,43.4
427,2,2,0,4,0,35.9
428,2,2,0,4,0,42.1
429,2,2,0,4,0,38.2
430,2,2,0,4,0,34.3
431,2,2,0,4,0,31
432,2,2,0,4,0,30.9
421,2,2,0,5,0,17.6
422,2,2,0,5,0,18.6
423,2,2,0,5,0,26.7
424,2,2,0,5,0,24.5
425,2,2,0,5,0,25.9
426,2,2,0,5,0,27.1
427,2,2,0,5,0,21
428,2,2,0,5,0,24.2
429,2,2,0,5,0,22
430,2,2,0,5,0,21.3
431,2,2,0,5,0,17.2
432,2,2,0,5,0,16.5
421,2,3,0,1,0,13.4
422,2,3,0,1,0,8.9
423,2,3,0,1,0,16.8
424,2,3,0,1,0,20
425,2,3,0,1,0,17.8
426,2,3,0,1,0,23.5
427,2,3,0,1,0,19.1
428,2,3,0,1,0,24.9
429,2,3,0,1,0,30.3
430,2,3,0,1,0,24.9
431,2,3,0,1,0,20.3
432,2,3,0,1,0,21
421,3,1,0,1,0,121.2
422,3,1,0,1,0,122.9
423,3,1,0,1,0,125.8
424,3,1,0,1,0,126.4
425,3,1,0,1,0,117.8
426,3,1,0,1,0,125.8
427,3,1,0,1,0,122.6
428,3,1,0,1,0,121.2
429,3,1,0,1,0,129
430,3,1,0,1,0,120.9
431,3,1,0,1,0,116.8
432,3,1,0,1,0,115.6
421,3,1,0,2,0,21.7
422,3,1,0,2,0,21.3
423,3,1,0,2,0,21.6
424,3,1,0,2,0,20.2
425,3,1,0,2,0,19.8
426,3,1,0,2,0,19
427,3,1,0,2,0,19.8
428,3,1,0,2,0,18.3
429,3,1,0,2,0,18.6
430,3,1,0,2,0,19.2
431,3,1,0,2,0,17.1
432,3,1,0,2,0,17.1
421,3,1,0,3,0,16.6
422,3,1,0,3,0,18.5
423,3,1,0,3,0,20.3
424,3,1,0,3,0,18.6
425,3,1,0,3,0,18
426,3,1,0,3,0,17.7
427,3,1,0,3,0,17
428,3,1,0,3,0,17.2
429,3,1,0,3,0,17
430,3,1,0,3,0,15.6
431,3,1,0,3,0,12.6
432,3,1,0,3,0,13.1
421,3,1,0,4,0,60.9
422,3,1,0,4,0,61
423,3,1,0,4,0,61.8
424,3,1,0,4,0,65.1
425,3,1,0,4,0,56.3
426,3,1,0,4,0,59.2
427,3,1,0,4,0,60.5
428,3,1,0,4,0,59
429,3,1,0,4,0,65.1
430,3,1,0,4,0,58.8
431,3,1,0,4,0,58.6
432,3,1,0,4,0,58.1
421,3,1,0,5,0,21.9
422,3,1,0,5,0,22.1
423,3,1,0,5,0,22
424,3,1,0,5,0,22.5
425,3,1,0,5,0,23.6
426,3,1,0,5,0,29.9
427,3,1,0,5,0,25.3
428,3,1,0,5,0,26.6
429,3,1,0,5,0,28.3
430,3,1,0,5,0,27.4
431,3,1,0,5,0,28.5
432,3,1,0,5,0,27.3
421,3,2,0,1,0,71.6
422,3,2,0,1,0,76.1
423,3,2,0,1,0,78.2
424,3,2,0,1,0,79.8
425,3,2,0,1,0,77.1
426,3,2,0,1,0,79.6
427,3,2,0,1,0,72.8
428,3,2,0,1,0,73.9
429,3,2,0,1,0,74
430,3,2,0,1,0,69.1
431,3,2,0,1,0,66.3
432,3,2,0,1,0,66
421,3,2,0,2,0,14.9
422,3,2,0,2,0,16.4
423,3,2,0,2,0,16.6
424,3,2,0,2,0,15.8
425,3,2,0,2,0,15.8
426,3,2,0,2,0,14.6
427,3,2,0,2,0,14.1
428,3,2,0,2,0,14.2
429,3,2,0,2,0,13.7
430,3,2,0,2,0,12.9
431,3,2,0,2,0,12.3
432,3,2,0,2,0,12.2
421,3,2,0,3,0,9.5
422,3,2,0,3,0,10.7
423,3,2,0,3,0,12.6
424,3,2,0,3,0,12.8
425,3,2,0,3,0,12.1
426,3,2,0,3,0,11.9
427,3,2,0,3,0,10.8
428,3,2,0,3,0,11.1
429,3,2,0,3,0,11.8
430,3,2,0,3,0,9.8
431,3,2,0,3,0,7.9
432,3,2,0,3,0,8.3
421,3,2,0,4,0,36.3
422,3,2,0,4,0,36.7
423,3,2,0,4,0,37
424,3,2,0,4,0,38.4
425,3,2,0,4,0,36.1
426,3,2,0,4,0,36.2
427,3,2,0,4,0,35.1
428,3,2,0,4,0,35.2
429,3,2,0,4,0,35.4
430,3,2,0,4,0,33
431,3,2,0,4,0,32.3
432,3,2,0,4,0,31.2
421,3,2,0,5,0,10.9
422,3,2,0,5,0,12.2
423,3,2,0,5,0,12.1
424,3,2,0,5,0,12.9
425,3,2,0,5,0,13.1
426,3,2,0,5,0,17
427,3,2,0,5,0,12.8
428,3,2,0,5,0,13.3
429,3,2,0,5,0,13.1
430,3,2,0,5,0,13.3
431,3,2,0,5,0,13.7
432,3,2,0,5,0,14.2
421,3,3,0,1,0,45.2
422,3,3,0,1,0,42.9
423,3,3,0,1,0,43.8
424,3,3,0,1,0,42.9
425,3,3,0,1,0,37.6
426,3,3,0,1,0,40.8
427,3,3,0,1,0,44.6
428,3,3,0,1,0,42.9
429,3,3,0,1,0,50.2
430,3,3,0,1,0,47.2
431,3,3,0,1,0,46.8
432,3,3,0,1,0,46.1
421,4,1,0,1,1,1272
422,4,1,0,1,1,1337
423,4,1,0,1,1,1564
424,4,1,0,1,1,1465
425,4,1,0,1,1,1526
426,4,1,0,1,1,1409
427,4,1,0,1,1,1439
428,4,1,0,1,1,1450
429,4,1,0,1,1,1474
430,4,1,0,1,1,1450
431,4,1,0,1,1,1511
432,4,1,0,1,1,1455
421,4,1,0,2,1,100
422,4,1,0,2,1,130
423,4,1,0,2,1,128
424,4,1,0,2,1,153
425,4,1,0,2,1,137
426,4,1,0,2,1,140
427,4,1,0,2,1,134
428,4,1,0,2,1,149
429,4,1,0,2,1,131
430,4,1,0,2,1,124
431,4,1,0,2,1,176
432,4,1,0,2,1,137
421,4,1,0,3,1,250
422,4,1,0,3,1,275
423,4,1,0,3,1,362
424,4,1,0,3,1,359
425,4,1,0,3,1,340
426,4,1,0,3,1,317
427,4,1,0,3,1,332
428,4,1,0,3,1,307
429,4,1,0,3,1,327
430,4,1,0,3,1,320
431,4,1,0,3,1,362
432,4,1,0,3,1,327
421,4,1,0,4,1,563
422,4,1,0,4,1,606
423,4,1,0,4,1,672
424,4,1,0,4,1,615
425,4,1,0,4,1,702
426,4,1,0,4,1,622
427,4,1,0,4,1,594
428,4,1,0,4,1,680
429,4,1,0,4,1,645
430,4,1,0,4,1,654
431,4,1,0,4,1,634
432,4,1,0,4,1,643
421,4,1,0,5,1,359
422,4,1,0,5,1,326
423,4,1,0,5,1,402
424,4,1,0,5,1,338
425,4,1,0,5,1,347
426,4,1,0,5,1,330
427,4,1,0,5,1,379
428,4,1,0,5,1,314
429,4,1,0,5,1,371
430,4,1,0,5,1,352
431,4,1,0,5,1,339
432,4,1,0,5,1,348
421,4,2,0,1,1,1140
422,4,2,0,1,1,1133
423,4,2,0,1,1,1306
424,4,2,0,1,1,1206
425,4,2,0,1,1,1244
426,4,2,0,1,1,1193
427,4,2,0,1,1,1231
428,4,2,0,1,1,1149
429,4,2,0,1,1,1201
430,4,2,0,1,1,1152
431,4,2,0,1,1,1187
432,4,2,0,1,1,1151
421,4,2,0,2,1,100
422,4,2,0,2,1,86
423,4,2,0,2,1,117
424,4,2,0,2,1,132
425,4,2,0,2,1,123
426,4,2,0,2,1,136
427,4,2,0,2,1,124
428,4,2,0,2,1,121
429,4,2,0,2,1,120
430,4,2,0,2,1,121
431,4,2,0,2,1,131
432,4,2,0,2,1,124
421,4,2,0,3,1,226
422,4,2,0,3,1,247
423,4,2,0,3,1,309
424,4,2,0,3,1,275
425,4,2,0,3,1,284
426,4,2,0,3,1,262
427,4,2,0,3,1,273
428,4,2,0,3,1,253
429,4,2,0,3,1,262
430,4,2,0,3,1,256
431,4,2,0,3,1,288
432,4,2,0,3,1,253
421,4,2,0,4,1,498
422,4,2,0,4,1,528
423,4,2,0,4,1,548
424,4,2,0,4,1,508
425,4,2,0,4,1,538
426,4,2,0,4,1,529
427,4,2,0,4,1,519
428,4,2,0,4,1,531
429,4,2,0,4,1,528
430,4,2,0,4,1,502
431,4,2,0,4,1,492
432,4,2,0,4,1,524
421,4,2,0,5,1,316
422,4,2,0,5,1,272
423,4,2,0,5,1,332
424,4,2,0,5,1,291
425,4,2,0,5,1,299
426,4,2,0,5,1,266
427,4,2,0,5,1,315
428,4,2,0,5,1,244
429,4,2,0,5,1,291
430,4,2,0,5,1,273
431,4,2,0,5,1,276
432,4,2,0,5,1,250
421,4,3,0,1,1,107
422,4,3,0,1,1,172
423,4,3,0,1,1,225
424,4,3,0,1,1,227
425,4,3,0,1,1,246
426,4,3,0,1,1,199
427,4,3,0,1,1,179
428,4,3,0,1,1,254
429,4,3,0,1,1,234
430,4,3,0,1,1,264
431,4,3,0,1,1,267
432,4,3,0,1,1,267
421,5,1,0,1,0,76.2
422,5,1,0,1,0,83.5
423,5,1,0,1,0,134.3
424,5,1,0,1,0,137.6
425,5,1,0,1,0,148.8
426,5,1,0,1,0,136.4
427,5,1,0,1,0,127.8
428,5,1,0,1,0,139.8
429,5,1,0,1,0,130.1
430,5,1,0,1,0,130.6
431,5,1,0,1,0,113.4
432,5,1,0,1,0,98.5
421,5,1,0,2,0,4.9
422,5,1,0,2,0,5.8
423,5,1,0,2,0,9.5
424,5,1,0,2,0,14
425,5,1,0,2,0,13.5
426,5,1,0,2,0,15.1
427,5,1,0,2,0,12.3
428,5,1,0,2,0,14.9
429,5,1,0,2,0,11.9
430,5,1,0,2,0,12.2
431,5,1,0,2,0,14.3
432,5,1,0,2,0,9.6
421,5,1,0,3,0,10.7
422,5,1,0,3,0,12.3
423,5,1,0,3,0,28.5
424,5,1,0,3,0,34.6
425,5,1,0,3,0,35.6
426,5,1,0,3,0,34.1
427,5,1,0,3,0,31.3
428,5,1,0,3,0,32.3
429,5,1,0,3,0,30.6
430,5,1,0,3,0,32
431,5,1,0,3,0,28.3
432,5,1,0,3,0,18.6
421,5,1,0,4,0,37.5
422,5,1,0,4,0,43.3
423,5,1,0,4,0,61.4
424,5,1,0,4,0,58.1
425,5,1,0,4,0,66.7
426,5,1,0,4,0,55.6
427,5,1,0,4,0,50.5
428,5,1,0,4,0,61.1
429,5,1,0,4,0,55.1
430,5,1,0,4,0,55.9
431,5,1,0,4,0,47.5
432,5,1,0,4,0,46.6
421,5,1,0,5,0,23.1
422,5,1,0,5,0,22.1
423,5,1,0,5,0,34.9
424,5,1,0,5,0,30.9
425,5,1,0,5,0,33
426,5,1,0,5,0,31.6
427,5,1,0,5,0,33.7
428,5,1,0,5,0,31.4
429,5,1,0,5,0,32.4
430,5,1,0,5,0,30.5
431,5,1,0,5,0,23.3
432,5,1,0,5,0,23.7
421,5,2,0,1,0,67.2
422,5,2,0,1,0,70.8
423,5,2,0,1,0,114.6
424,5,2,0,1,0,114.3
425,5,2,0,1,0,122.3
426,5,2,0,1,0,117.6
427,5,2,0,1,0,110.4
428,5,2,0,1,0,110.1
429,5,2,0,1,0,105.2
430,5,2,0,1,0,101.3
431,5,2,0,1,0,87.8
432,5,2,0,1,0,76.8
421,5,2,0,2,0,4.7
422,5,2,0,2,0,3.5
423,5,2,0,2,0,8.7
424,5,2,0,2,0,12.5
425,5,2,0,2,0,12.1
426,5,2,0,2,0,14.6
427,5,2,0,2,0,11.9
428,5,2,0,2,0,11.5
429,5,2,0,2,0,11.1
430,5,2,0,2,0,11.6
431,5,2,0,2,0,11.1
432,5,2,0,2,0,9.2
421,5,2,0,3,0,9.6
422,5,2,0,3,0,10.8
423,5,2,0,3,0,24.6
424,5,2,0,3,0,27.2
425,5,2,0,3,0,30
426,5,2,0,3,0,28.4
427,5,2,0,3,0,26.9
428,5,2,0,3,0,25.8
429,5,2,0,3,0,24.6
430,5,2,0,3,0,24.9
431,5,2,0,3,0,21.3
432,5,2,0,3,0,14.3
421,5,2,0,4,0,32.5
422,5,2,0,4,0,37.6
423,5,2,0,4,0,50.9
424,5,2,0,4,0,48.4
425,5,2,0,4,0,51
426,5,2,0,4,0,48.8
427,5,2,0,4,0,43.9
428,5,2,0,4,0,48.2
429,5,2,0,4,0,44.8
430,5,2,0,4,0,42
431,5,2,0,4,0,36.5
432,5,2,0,4,0,36.8
421,5,2,0,5,0,20.3
422,5,2,0,5,0,18.8
423,5,2,0,5,0,30.3
424,5,2,0,5,0,26.3
425,5,2,0,5,0,29.1
426,5,2,0,5,0,25.8
427,5,2,0,5,0,27.7
428,5,2,0,5,0,24.6
429,5,2,0,5,0,24.7
430,5,2,0,5,0,22.8
431,5,2,0,5,0,18.9
432,5,2,0,5,0,16.5
421,5,3,0,1,0,7.6
422,5,3,0,1,0,10.9
423,5,3,0,1,0,16.7
424,5,3,0,1,0,20.2
425,5,3,0,1,0,23.4
426,5,3,0,1,0,17
427,5,3,0,1,0,14.7
428,5,3,0,1,0,25.3
429,5,3,0,1,0,21.5
430,5,3,0,1,0,26.3
431,5,3,0,1,0,20.7
432,5,3,0,1,0,19.3
421,6,1,0,1,0,668.1
422,6,1,0,1,0,659.9
423,6,1,0,1,0,695.6
424,6,1,0,1,0,727.5
425,6,1,0,1,0,759.6
426,6,1,0,1,0,776.8
427,6,1,0,1,0,794.2
428,6,1,0,1,0,808
429,6,1,0,1,0,806
430,6,1,0,1,0,804.4
431,6,1,0,1,0,797.1
432,6,1,0,1,0,762.2
421,6,1,0,1,1,709
422,6,1,0,1,1,716
423,6,1,0,1,1,732
424,6,1,0,1,1,740
425,6,1,0,1,1,749
426,6,1,0,1,1,757
427,6,1,0,1,1,764
428,6,1,0,1,1,773
429,6,1,0,1,1,774
430,6,1,0,1,1,775
431,6,1,0,1,1,785
432,6,1,0,1,1,784
421,6,1,0,2,0,86.4
422,6,1,0,2,0,84.3
423,6,1,0,2,0,84.9
424,6,1,0,2,0,89.1
425,6,1,0,2,0,91.6
426,6,1,0,2,0,96.8
427,6,1,0,2,0,97
428,6,1,0,2,0,98.8
429,6,1,0,2,0,96.6
430,6,1,0,2,0,96.2
431,6,1,0,2,0,98.5
432,6,1,0,2,0,96.3
421,6,1,0,2,1,91
422,6,1,0,2,1,91
423,6,1,0,2,1,91
424,6,1,0,2,1,93
425,6,1,0,2,1,92
426,6,1,0,2,1,95
427,6,1,0,2,1,94
428,6,1,0,2,1,95
429,6,1,0,2,1,93
430,6,1,0,2,1,92
431,6,1,0,2,1,96
432,6,1,0,2,1,97
421,6,1,0,3,0,147.2
422,6,1,0,3,0,140.7
423,6,1,0,3,0,148.5
424,6,1,0,3,0,161.7
425,6,1,0,3,0,171.9
426,6,1,0,3,0,176.3
427,6,1,0,3,0,184.2
428,6,1,0,3,0,187.4
429,6,1,0,3,0,185
430,6,1,0,3,0,185.1
431,6,1,0,3,0,186.3
432,6,1,0,3,0,173.5
421,6,1,0,3,1,159
422,6,1,0,3,1,160
423,6,1,0,3,1,162
424,6,1,0,3,1,169
425,6,1,0,3,1,171
426,6,1,0,3,1,171
427,6,1,0,3,1,174
428,6,1,0,3,1,175
429,6,1,0,3,1,175
430,6,1,0,3,1,173
431,6,1,0,3,1,178
432,6,1,0,3,1,176
421,6,1,0,4,0,264.3
422,6,1,0,4,0,269.1
423,6,1,0,4,0,286.5
424,6,1,0,4,0,297.2
425,6,1,0,4,0,314.4
426,6,1,0,4,0,316.9
427,6,1,0,4,0,322.1
428,6,1,0,4,0,330.8
429,6,1,0,4,0,330.3
430,6,1,0,4,0,328.9
431,6,1,0,4,0,323
432,6,1,0,4,0,312.1
421,6,1,0,4,1,280
422,6,1,0,4,1,285
423,6,1,0,4,1,297
424,6,1,0,4,1,296
425,6,1,0,4,1,305
426,6,1,0,4,1,308
427,6,1,0,4,1,311
428,6,1,0,4,1,320
429,6,1,0,4,1,321
430,6,1,0,4,1,324
431,6,1,0,4,1,323
432,6,1,0,4,1,325
421,6,1,0,5,0,170.3
422,6,1,0,5,0,165.8
423,6,1,0,5,0,175.6
424,6,1,0,5,0,179.5
425,6,1,0,5,0,181.7
426,6,1,0,5,0,186.7
427,6,1,0,5,0,190.9
428,6,1,0,5,0,191
429,6,1,0,5,0,194.1
430,6,1,0,5,0,194.2
431,6,1,0,5,0,189.3
432,6,1,0,5,0,180.3
421,6,1,0,5,1,179
422,6,1,0,5,1,180
423,6,1,0,5,1,182
424,6,1,0,5,1,182
425,6,1,0,5,1,181
426,6,1,0,5,1,183
427,6,1,0,5,1,185
428,6,1,0,5,1,183
429,6,1,0,5,1,185
430,6,1,0,5,1,186
431,6,1,0,5,1,188
432,6,1,0,5,1,186
421,6,2,0,1,0,532.2
422,6,2,0,1,0,522.1
423,6,2,0,1,0,551.1
424,6,2,0,1,0,572.4
425,6,2,0,1,0,592.4
426,6,2,0,1,0,608.9
427,6,2,0,1,0,619
428,6,2,0,1,0,624.1
429,6,2,0,1,0,621.2
430,6,2,0,1,0,608.9
431,6,2,0,1,0,595.6
432,6,2,0,1,0,557.8
421,6,2,0,1,1,569
422,6,2,0,1,1,573
423,6,2,0,1,1,585
424,6,2,0,1,1,584
425,6,2,0,1,1,585
426,6,2,0,1,1,590
427,6,2,0,1,1,590
428,6,2,0,1,1,590
429,6,2,0,1,1,590
430,6,2,0,1,1,583
431,6,2,0,1,1,585
432,6,2,0,1,1,579
421,6,2,0,2,0,69.6
422,6,2,0,2,0,65.6
423,6,2,0,2,0,65.9
424,6,2,0,2,0,69.8
425,6,2,0,2,0,71.9
426,6,2,0,2,0,77.5
427,6,2,0,2,0,78.3
428,6,2,0,2,0,78.6
429,6,2,0,2,0,77.8
430,6,2,0,2,0,77.9
431,6,2,0,2,0,78.6
432,6,2,0,2,0,77
421,6,2,0,2,1,73
422,6,2,0,2,1,72
423,6,2,0,2,1,72
424,6,2,0,2,1,73
425,6,2,0,2,1,73
426,6,2,0,2,1,76
427,6,2,0,2,1,75
428,6,2,0,2,1,75
429,6,2,0,2,1,74
430,6,2,0,2,1,74
431,6,2,0,2,1,76
432,6,2,0,2,1,77
421,6,2,0,3,0,113.1
422,6,2,0,3,0,108.5
423,6,2,0,3,0,116.1
424,6,2,0,3,0,124.4
425,6,2,0,3,0,134.7
426,6,2,0,3,0,139.5
427,6,2,0,3,0,144.3
428,6,2,0,3,0,145.6
429,6,2,0,3,0,144
430,6,2,0,3,0,142.5
431,6,2,0,3,0,139.3
432,6,2,0,3,0,128.1
421,6,2,0,3,1,124
422,6,2,0,3,1,126
423,6,2,0,3,1,128
424,6,2,0,3,1,131
425,6,2,0,3,1,133
426,6,2,0,3,1,134
427,6,2,0,3,1,135
428,6,2,0,3,1,134
429,6,2,0,3,1,134
430,6,2,0,3,1,132
431,6,2,0,3,1,133
432,6,2,0,3,1,132
421,6,2,0,4,0,216.6
422,6,2,0,4,0,219.4
423,6,2,0,4,0,231.5
424,6,2,0,4,0,237.1
425,6,2,0,4,0,242.9
426,6,2,0,4,0,245.9
427,6,2,0,4,0,248.2
428,6,2,0,4,0,251.4
429,6,2,0,4,0,250.6
430,6,2,0,4,0,243.3
431,6,2,0,4,0,236.9
432,6,2,0,4,0,223.4
421,6,2,0,4,1,231
422,6,2,0,4,1,234
423,6,2,0,4,1,241
424,6,2,0,4,1,237
425,6,2,0,4,1,237
426,6,2,0,4,1,238
427,6,2,0,4,1,238
428,6,2,0,4,1,241
429,6,2,0,4,1,241
430,6,2,0,4,1,238
431,6,2,0,4,1,236
432,6,2,0,4,1,235
421,6,2,0,5,0,132.9
422,6,2,0,5,0,128.5
423,6,2,0,5,0,137.7
424,6,2,0,5,0,141.1
425,6,2,0,5,0,143
426,6,2,0,5,0,146
427,6,2,0,5,0,148.2
428,6,2,0,5,0,148.5
429,6,2,0,5,0,148.7
430,6,2,0,5,0,145.2
431,6,2,0,5,0,140.8
432,6,2,0,5,0,129.2
421,6,2,0,5,1,141
422,6,2,0,5,1,141
423,6,2,0,5,1,144
424,6,2,0,5,1,143
425,6,2,0,5,1,142
426,6,2,0,5,1,142
427,6,2,0,5,1,142
428,6,2,0,5,1,140
429,6,2,0,5,1,141
430,6,2,0,5,1,139
431,6,2,0,5,1,140
432,6,2,0,5,1,135
421,6,3,0,1,0,117.8
422,6,3,0,1,0,119.8
423,6,3,0,1,0,126.8
424,6,3,0,1,0,137
425,6,3,0,1,0,149.3
426,6,3,0,1,0,150.5
427,6,3,0,1,0,157.1
428,6,3,0,1,0,164.2
429,6,3,0,1,0,164.7
430,6,3,0,1,0,175
431,6,3,0,1,0,178.9
432,6,3,0,1,0,182.5
421,6,3,0,1,1,120
422,6,3,0,1,1,124
423,6,3,0,1,1,129
424,6,3,0,1,1,137
425,6,3,0,1,1,147
426,6,3,0,1,1,149
427,6,3,0,1,1,156
428,6,3,0,1,1,163
429,6,3,0,1,1,164
430,6,3,0,1,1,172
431,6,3,0,1,1,178
432,6,3,0,1,1,184
421,7,1,0,1,1,1228
422,7,1,0,1,1,1353
423,7,1,0,1,1,1257
424,7,1,0,1,1,1374
425,7,1,0,1,1,1430
426,7,1,0,1,1,1336
427,7,1,0,1,1,1281
428,7,1,0,1,1,1348
429,7,1,0,1,1,1414
430,7,1,0,1,1,1378
431,7,1,0,1,1,1365
432,7,1,0,1,1,1386
421,7,1,0,2,1,106
422,7,1,0,2,1,112
423,7,1,0,2,1,106
424,7,1,0,2,1,128
425,7,1,0,2,1,147
426,7,1,0,2,1,119
427,7,1,0,2,1,126
428,7,1,0,2,1,150
429,7,1,0,2,1,129
430,7,1,0,2,1,125
431,7,1,0,2,1,115
432,7,1,0,2,1,117
421,7,1,0,3,1,273
422,7,1,0,3,1,319
423,7,1,0,3,1,299
424,7,1,0,3,1,284
425,7,1,0,3,1,323
426,7,1,0,3,1,323
427,7,1,0,3,1,278
428,7,1,0,3,1,304
429,7,1,0,3,1,326
430,7,1,0,3,1,318
431,7,1,0,3,1,299
432,7,1,0,3,1,329
421,7,1,0,4,1,536
422,7,1,0,4,1,551
423,7,1,0,4,1,534
424,7,1,0,4,1,620
425,7,1,0,4,1,585
426,7,1,0,4,1,578
427,7,1,0,4,1,537
428,7,1,0,4,1,550
429,7,1,0,4,1,630
430,7,1,0,4,1,614
431,7,1,0,4,1,619
432,7,1,0,4,1,608
421,7,1,0,5,1,313
422,7,1,0,5,1,371
423,7,1,0,5,1,318
424,7,1,0,5,1,342
425,7,1,0,5,1,375
426,7,1,0,5,1,316
427,7,1,0,5,1,340
428,7,1,0,5,1,344
429,7,1,0,5,1,329
430,7,1,0,5,1,321
431,7,1,0,5,1,332
432,7,1,0,5,1,332
421,7,2,0,1,1,1083
422,7,2,0,1,1,1198
423,7,2,0,1,1,1091
424,7,2,0,1,1,1209
425,7,2,0,1,1,1242
426,7,2,0,1,1,1149
427,7,2,0,1,1,1170
428,7,2,0,1,1,1149
429,7,2,0,1,1,1158
430,7,2,0,1,1,1170
431,7,2,0,1,1,1139
432,7,2,0,1,1,1172
421,7,2,0,2,1,101
422,7,2,0,2,1,102
423,7,2,0,2,1,105
424,7,2,0,2,1,109
425,7,2,0,2,1,129
426,7,2,0,2,1,107
427,7,2,0,2,1,125
428,7,2,0,2,1,127
429,7,2,0,2,1,121
430,7,2,0,2,1,114
431,7,2,0,2,1,110
432,7,2,0,2,1,103
421,7,2,0,3,1,233
422,7,2,0,3,1,261
423,7,2,0,3,1,253
424,7,2,0,3,1,246
425,7,2,0,3,1,252
426,7,2,0,3,1,268
427,7,2,0,3,1,257
428,7,2,0,3,1,262
429,7,2,0,3,1,264
430,7,2,0,3,1,254
431,7,2,0,3,1,252
432,7,2,0,3,1,254
421,7,2,0,4,1,484
422,7,2,0,4,1,496
423,7,2,0,4,1,466
424,7,2,0,4,1,567
425,7,2,0,4,1,533
426,7,2,0,4,1,506
427,7,2,0,4,1,484
428,7,2,0,4,1,489
429,7,2,0,4,1,511
430,7,2,0,4,1,524
431,7,2,0,4,1,504
432,7,2,0,4,1,525
421,7,2,0,5,1,265
422,7,2,0,5,1,339
423,7,2,0,5,1,267
424,7,2,0,5,1,287
425,7,2,0,5,1,328
426,7,2,0,5,1,268
427,7,2,0,5,1,304
428,7,2,0,5,1,271
429,7,2,0,5,1,262
430,7,2,0,5,1,278
431,7,2,0,5,1,273
432,7,2,0,5,1,290
421,7,3,0,1,1,114
422,7,3,0,1,1,124
423,7,3,0,1,1,124
424,7,3,0,1,1,131
425,7,3,0,1,1,148
426,7,3,0,1,1,157
427,7,3,0,1,1,90
428,7,3,0,1,1,172
429,7,3,0,1,1,219
430,7,3,0,1,1,179
431,7,3,0,1,1,199
432,7,3,0,1,1,178
421,8,1,0,1,0,86.5
422,8,1,0,1,0,89.6
423,8,1,0,1,0,94.1
424,8,1,0,1,0,103.6
425,8,1,0,1,0,115.6
426,8,1,0,1,0,117.1
427,8,1,0,1,0,108.9
428,8,1,0,1,0,124
429,8,1,0,1,0,128.5
430,8,1,0,1,0,130.5
431,8,1,0,1,0,116.4
432,8,1,0,1,0,132.3
421,8,1,0,2,0,7.6
422,8,1,0,2,0,7.2
423,8,1,0,2,0,7.4
424,8,1,0,2,0,9.4
425,8,1,0,2,0,11.4
426,8,1,0,2,0,10.3
427,8,1,0,2,0,10.7
428,8,1,0,2,0,13
429,8,1,0,2,0,11.7
430,8,1,0,2,0,12.2
431,8,1,0,2,0,10.8
432,8,1,0,2,0,11.6
421,8,1,0,3,0,17.9
422,8,1,0,3,0,18.7
423,8,1,0,3,0,20
424,8,1,0,3,0,21.4
425,8,1,0,3,0,25.4
426,8,1,0,3,0,29.4
427,8,1,0,3,0,23.7
428,8,1,0,3,0,28.7
429,8,1,0,3,0,32
430,8,1,0,3,0,31.6
431,8,1,0,3,0,27.2
432,8,1,0,3,0,31.2
421,8,1,0,4,0,38
422,8,1,0,4,0,38.1
423,8,1,0,4,0,42.7
424,8,1,0,4,0,46.5
425,8,1,0,4,0,48.5
426,8,1,0,4,0,51
427,8,1,0,4,0,45
428,8,1,0,4,0,51.4
429,8,1,0,4,0,55.5
430,8,1,0,4,0,56.6
431,8,1,0,4,0,50.6
432,8,1,0,4,0,56.9
421,8,1,0,5,0,23
422,8,1,0,5,0,25.5
423,8,1,0,5,0,24
424,8,1,0,5,0,26.3
425,8,1,0,5,0,30.3
426,8,1,0,5,0,26.4
427,8,1,0,5,0,29.4
428,8,1,0,5,0,30.9
429,8,1,0,5,0,29.3
430,8,1,0,5,0,30
431,8,1,0,5,0,27.8
432,8,1,0,5,0,32.6
421,8,2,0,1,0,76.6
422,8,2,0,1,0,79.6
423,8,2,0,1,0,82
424,8,2,0,1,0,90.5
425,8,2,0,1,0,100.7
426,8,2,0,1,0,99.4
427,8,2,0,1,0,98.5
428,8,2,0,1,0,103.8
429,8,2,0,1,0,106.1
430,8,2,0,1,0,112.4
431,8,2,0,1,0,97.7
432,8,2,0,1,0,113.1
421,8,2,0,2,0,7.4
422,8,2,0,2,0,6.9
423,8,2,0,2,0,7.1
424,8,2,0,2,0,8.3
425,8,2,0,2,0,9.7
426,8,2,0,2,0,9.2
427,8,2,0,2,0,9.9
428,8,2,0,2,0,10.9
429,8,2,0,2,0,10.8
430,8,2,0,2,0,11.7
